UserID,MovieID,CategoryID,Timestamp,Rating
8,969,3,883599914,1
8,70,3,883599914,2
8,489,0,883600003,1
8,300,3,883600004,2
8,126,0,883600066,1
8,159,2,883600175,1
8,376,2,883600406,2
8,100,2,883600657,5
8,363,2,883600657,4
8,109,3,883600747,5
8,214,1,883600985,4
8,811,4,883601011,5
8,115,5,883601053,5
8,277,5,883601053,4
8,400,2,883601088,4
109,269,3,883601089,1
109,449,1,883601089,1
8,71,2,883601089,4
8,422,3,883601089,5
109,331,3,883601156,2
109,333,0,883601236,5
8,228,2,883601277,3
109,111,3,883601296,5
109,9,0,883601355,3
8,767,3,883601365,2
8,219,2,883601365,3
109,130,0,883601787,3
109,378,2,883601812,3
108,741,0,883605215,1
108,642,4,883605238,4
283,54,5,883611307,2
283,87,2,883611307,2
283,269,3,883611352,5
283,1248,3,883614766,5
283,971,3,883614766,5
629,29,3,883668097,2
629,337,4,883668175,2
53,800,5,883670515,1
198,452,3,883681351,4
198,81,3,883681384,2
198,175,0,883681418,4
198,138,3,883681466,1
56,87,2,883696547,4
56,107,5,883696672,2
56,108,0,883696709,4
56,331,3,883697223,2
56,66,2,883697223,5
56,489,0,883697253,1
56,259,0,883697378,3
56,562,0,883697459,3
56,95,1,883697585,3
56,603,2,883697679,4
56,121,2,883697730,3
56,935,0,883697761,1
56,481,0,883697785,1
56,414,2,883697915,3
56,638,2,883697990,2
56,159,2,883697990,3
521,456,2,883699464,5
521,0,2,883699464,5
521,355,3,883699583,5
521,336,3,883699869,4
521,376,2,883700064,4
521,10,2,883700307,5
521,166,2,883700527,5
521,414,2,883700618,5
521,395,2,883700743,5
521,561,3,883700792,5
521,1230,3,883700969,5
521,123,3,883700991,5
521,84,2,883701018,5
497,329,0,883701792,3
497,660,0,883701792,4
497,689,5,883701927,2
521,505,2,883701962,5
521,165,2,883702054,4
521,363,2,883702125,5
521,323,0,883702209,5
497,87,2,883702255,3
497,376,2,883702370,1
497,77,2,883702370,4
720,90,0,883708149,4
720,842,0,883708149,2
720,741,0,883708265,1
720,1124,0,883708478,1
720,47,0,883708750,3
720,78,2,883708927,3
720,357,2,883708927,2
720,333,0,883708951,4
720,1052,3,883709009,1
720,184,2,883709266,2
720,282,2,883709325,3
720,489,0,883709374,2
720,483,2,883709438,3
720,375,0,883709518,4
720,167,0,883709518,3
720,23,0,883709607,2
720,259,0,883709641,3
720,248,2,883709710,2
720,62,2,883709711,1
720,848,1,883709750,4
720,470,2,883709802,2
720,1371,0,883709884,1
720,702,0,883709884,2
720,1095,0,883709884,2
720,510,2,883709884,1
74,96,5,883709915,2
720,772,2,883709948,2
720,475,0,883709948,2
720,620,2,883709948,2
720,149,0,883710104,5
720,343,2,883710152,5
720,93,0,883710186,4
720,92,1,883710271,2
720,5,0,883710326,4
720,672,2,883710375,5
720,228,2,883710395,3
720,258,2,883710419,5
720,287,0,883710598,5
720,571,0,883710687,3
720,349,0,883710761,3
720,634,0,883710889,5
720,209,3,883710948,2
720,302,0,883711011,1
720,55,0,883711113,4
720,230,0,883711150,3
720,628,3,883711150,3
720,31,2,883711394,5
720,69,0,883711476,2
720,561,3,883711616,3
720,179,2,883711616,2
720,27,0,883711699,2
720,439,3,883711720,2
720,1287,2,883711847,1
720,441,0,883711847,3
720,369,2,883711874,2
720,351,0,883712037,2
74,28,3,883717521,4
74,142,0,883717581,5
74,47,0,883717628,4
74,45,3,883717662,3
74,285,0,883717684,4
74,166,2,883717684,3
74,464,3,883717747,3
24,25,1,883748450,2
24,724,0,883748488,4
24,1164,0,883748527,2
839,87,2,883752051,1
839,612,3,883752264,1
839,471,3,883752290,4
839,449,1,883752331,1
839,871,3,883752380,5
839,36,1,883752380,1
839,1005,2,883752417,1
719,1375,2,883757170,1
719,617,3,883757170,1
719,106,3,883757170,2
719,919,2,883757259,1
719,233,0,883757259,1
719,249,0,883757259,1
719,242,0,883757397,2
719,1199,3,883757397,1
719,65,3,883757468,1
719,680,3,883757468,1
719,600,0,883757468,3
719,200,3,883757468,1
719,1246,3,883757468,1
719,954,0,883757537,1
719,1046,0,883757537,2
719,207,4,883757537,1
719,734,3,883757597,1
719,534,2,883757597,1
719,1197,4,883757597,1
719,39,3,883757670,4
719,336,3,883757703,1
719,4,3,883757703,1
719,545,5,883757703,1
719,1304,4,883757703,1
719,317,2,883757726,2
719,161,0,883757784,1
719,612,3,883757784,1
719,352,2,883757784,3
719,866,5,883757784,1
719,46,5,883757784,1
719,857,0,883757784,1
719,530,2,883757834,1
719,449,1,883757834,1
719,924,0,883757834,1
399,323,0,883763136,5
399,225,3,883763768,5
399,154,2,883764378,3
399,51,3,883764742,5
399,80,2,883764878,5
505,375,0,883767047,2
505,299,0,883767140,4
505,85,2,883767325,5
505,307,2,883767343,4
505,290,0,883767565,4
505,237,0,883767588,5
505,533,2,883767608,5
505,247,2,883767665,4
505,80,2,883767704,5
505,441,0,883768706,2
505,604,3,883775361,5
505,177,2,883776748,3
505,837,2,883776778,4
505,225,3,883776977,3
254,145,3,883782403,4
254,313,2,883782485,1
254,269,3,883782485,5
254,129,3,883782509,5
254,656,2,883782509,1
254,660,0,883782557,4
254,317,2,883782583,1
254,255,3,883782636,1
254,87,2,883782636,1
254,46,5,883782636,2
254,614,2,883782636,1
254,669,2,883782655,1
254,814,2,883782655,1
254,427,2,883782655,1
254,45,3,883782807,3
254,464,3,883782853,5
254,22,2,883782854,1
524,45,3,883784058,4
524,222,3,883784456,5
524,235,3,883785574,5
607,87,2,883788511,1
607,1388,4,883788511,1
607,695,3,883788511,1
607,456,2,883788511,1
607,660,0,883788511,1
607,765,2,883788511,1
607,54,5,883788566,1
607,93,0,883788820,1
607,668,3,883788900,5
607,779,2,883788929,1
607,297,2,883788955,2
607,92,1,883789006,1
607,91,3,883789080,1
607,735,5,883789105,3
607,293,0,883789212,2
607,307,2,883789249,3
607,331,3,883789294,1
607,51,3,883789294,1
607,202,3,883789425,1
607,1069,2,883789464,1
607,349,0,883789464,1
607,197,5,883789464,2
607,27,0,883789464,3
407,269,3,883790181,1
407,376,2,883790286,3
407,39,3,883790366,2
407,870,3,883790400,3
407,249,0,883790465,3
407,336,3,883790492,1
407,313,2,883790550,2
524,228,2,883790833,4
764,4,3,883834705,3
764,545,5,883834776,3
71,471,3,883840666,4
496,269,3,883864527,1
496,145,3,883864578,4
536,604,3,883864638,3
536,495,1,883864739,4
536,438,0,883864739,4
496,36,1,883864749,2
496,108,0,883864862,2
536,296,3,883864985,4
536,211,3,883865007,4
496,61,3,883865129,2
496,331,3,883865232,5
496,404,2,883865232,5
496,452,3,883865268,3
496,340,3,883865290,3
496,930,3,883865290,1
496,9,0,883865321,3
496,56,1,883865341,3
496,114,3,883865374,3
496,163,2,883865374,3
496,141,0,883865463,3
496,563,2,883865589,3
496,21,0,883865610,3
496,78,2,883865755,3
496,603,2,883865826,2
536,1287,2,883866028,2
536,167,0,883866049,1
536,314,2,883866173,2
123,78,2,883867729,2
123,167,0,883867920,1
123,473,2,883868208,1
123,99,3,883868300,3
123,620,2,883868300,2
123,326,0,883868598,4
536,93,0,883871524,4
536,215,0,883871562,3
536,126,0,883871695,3
536,375,0,883871695,3
536,753,0,883871719,3
496,81,3,883873439,1
496,527,3,883873528,4
496,332,3,883873556,2
496,29,3,883873811,4
496,572,3,883873839,4
496,202,3,883873976,5
496,438,0,883874078,3
496,119,2,883874290,5
496,682,3,883874469,2
496,225,3,883874528,1
496,803,3,883874528,1
536,363,2,883874645,5
496,187,0,883874715,1
496,274,3,883874776,4
496,433,3,883874835,2
496,109,3,883875041,5
496,976,3,883875136,3
496,850,2,883875241,1
496,15,3,883875388,2
496,1175,3,883875468,4
496,296,3,883875523,3
496,358,2,883875561,1
496,910,3,883875561,3
604,571,0,883879473,3
604,524,3,883879556,4
604,636,2,883879556,5
604,964,3,883879613,3
604,331,3,883879811,4
214,184,2,883889063,4
214,347,2,883889063,4
214,93,0,883889186,4
214,332,3,883889322,1
214,277,5,883889322,5
214,195,3,883889479,4
214,126,0,883889507,4
214,923,3,883889690,4
837,242,0,883946938,5
837,524,3,883947630,5
837,890,1,883947694,4
837,436,3,883947737,1
837,767,3,883947778,2
837,29,3,883947819,4
837,71,2,883947861,5
837,256,3,883947911,5
837,42,0,883947911,4
837,495,1,883947911,5
837,723,5,883948003,5
837,459,5,883948089,5
837,319,2,883948089,2
837,215,0,883948089,2
837,918,3,883948141,2
837,220,4,883948141,3
837,127,3,883948221,5
837,899,3,883948221,4
837,537,2,883948221,4
837,571,0,883948222,5
837,304,5,883948343,5
837,97,2,883948343,5
837,972,4,883948377,4
837,85,2,883948377,4
837,218,5,883948457,5
837,543,2,883948457,4
837,27,0,883948495,5
837,744,3,883948534,5
837,520,3,883948534,3
837,74,3,883948571,4
837,325,5,883948606,5
837,274,3,883948642,1
837,450,2,883948685,4
837,644,3,883948765,4
837,403,1,883948804,3
837,845,3,883948873,4
837,505,2,883948873,4
837,442,3,883948908,3
837,19,2,883948948,5
837,125,2,883948949,5
837,613,2,883948949,2
837,609,0,883949046,1
837,225,3,883949156,5
837,911,3,883949200,4
837,508,5,883949254,4
837,298,1,883949255,4
837,8,3,883949290,5
837,990,3,883949508,2
837,623,2,883949508,5
837,178,2,883949547,2
824,269,3,883949560,4
824,44,3,883949639,4
837,351,0,883949643,4
837,151,2,883949643,2
837,191,2,883949643,5
837,555,3,883949728,3
837,532,2,883949771,4
668,230,0,883949781,5
668,735,5,883949781,3
668,68,3,883949781,2
668,712,3,883949781,3
837,149,0,883949834,4
94,120,3,883953545,5
94,242,0,883954803,2
94,537,2,883954876,1
94,637,3,883954876,4
94,57,2,883954901,5
94,220,4,883954970,4
94,8,3,883955020,4
94,149,0,883955135,4
94,206,2,883955135,5
94,307,2,883955160,2
94,440,3,883955224,4
94,103,3,883955319,2
94,315,2,883955415,1
94,551,3,883955415,2
94,20,0,883955415,4
94,16,2,883955441,5
94,26,3,883955498,1
94,282,2,883955547,5
94,91,3,883955605,5
94,158,3,883955650,3
94,293,0,883955675,2
94,84,2,883955702,5
94,408,2,883955884,5
94,316,4,883955930,2
94,296,3,883956040,4
94,147,0,883956075,3
477,66,2,883973581,4
477,303,3,883973609,3
20,765,2,884023998,4
229,1068,2,884026823,1
859,303,3,884029545,3
668,1396,0,884034132,1
668,485,0,884034800,3
668,651,3,884035173,2
668,983,5,884035173,2
668,344,0,884035406,3
668,55,0,884035406,2
668,332,3,884035685,4
668,187,0,884035686,5
668,349,0,884035775,3
668,137,0,884035892,4
668,1321,0,884035892,1
668,43,0,884035939,5
668,420,0,884035992,1
668,295,0,884035992,2
207,336,3,884049789,1
207,46,5,884049789,1
207,814,2,884049820,2
207,70,3,884050309,2
207,121,2,884050309,2
207,159,2,884050393,1
207,378,2,884050393,2
207,935,0,884050393,1
207,278,5,884050502,1
207,268,3,884050502,5
207,996,4,884050502,1
207,759,2,884050531,1
207,340,3,884050590,1
207,385,2,884050661,1
207,162,2,884050705,1
207,748,2,884050760,1
578,357,2,884058005,2
578,337,4,884058860,2
578,93,0,884058898,4
578,104,0,884058956,4
578,295,0,884058956,2
578,206,2,884058956,2
578,911,3,884059196,5
578,287,0,884059287,2
578,91,3,884059426,3
578,27,0,884060614,3
578,197,5,884060705,3
578,156,0,884060941,3
578,1094,5,884061189,3
578,407,0,884061256,3
578,461,0,884061459,3
578,397,0,884061459,3
578,42,0,884061623,4
578,441,0,884061623,2
578,215,0,884062010,2
578,679,0,884062405,3
578,141,0,884062405,3
578,5,0,884062405,5
578,21,0,884062671,4
578,424,0,884062671,5
578,49,0,884062742,3
578,570,0,884062856,3
578,647,0,884064246,4
132,577,0,884064269,1
132,160,3,884064444,5
132,562,0,884064743,4
132,136,0,884064862,3
132,347,2,884065247,3
132,177,2,884065733,4
578,651,3,884065745,2
578,529,0,884065745,3
578,17,5,884065773,4
578,908,5,884065797,3
578,938,5,884065825,2
578,455,3,884065851,3
132,132,3,884066399,3
132,290,0,884066573,4
132,51,3,884066910,5
132,958,0,884067339,2
132,215,0,884068075,4
132,389,0,884068521,4
155,600,0,884103732,5
37,129,3,884110637,4
37,145,3,884110667,2
37,269,3,884110702,2
37,1009,3,884110766,3
37,642,4,884110927,1
37,521,2,884110967,2
37,36,1,884110967,2
37,303,3,884111029,3
37,782,0,884111095,2
37,924,0,884111095,1
37,578,0,884111217,4
37,202,3,884111269,5
37,323,0,884111270,2
37,899,3,884111312,2
37,634,0,884111360,3
37,115,5,884111397,4
37,71,2,884111598,4
37,1295,3,884111637,1
37,804,3,884111637,2
37,425,2,884111677,5
37,185,2,884111678,3
37,175,0,884111708,5
37,531,3,884111830,2
37,86,3,884111830,4
37,643,0,884111873,4
37,735,5,884111899,2
37,354,3,884111958,4
37,855,2,884111958,2
37,827,2,884111986,1
37,318,3,884112077,2
37,704,3,884112136,2
37,93,0,884112201,3
37,380,0,884112201,2
37,47,0,884112245,2
37,237,0,884112245,4
37,1152,0,884112282,2
37,141,0,884112352,2
37,131,0,884112352,2
37,478,5,884112352,1
37,330,0,884112352,1
37,325,5,884112426,3
37,935,0,884112427,1
37,430,0,884112427,1
37,146,0,884112487,3
37,42,0,884112487,2
37,137,0,884112487,2
37,230,0,884112487,4
37,130,0,884112487,2
37,194,0,884112487,2
37,270,3,884112537,2
37,40,0,884112537,4
37,611,2,884112800,1
37,177,2,884112901,2
37,795,3,884112991,3
37,572,3,884113343,4
37,231,3,884113368,5
37,677,3,884113453,4
37,103,3,884113634,3
37,22,2,884113635,3
37,117,3,884113806,3
37,311,3,884113949,2
37,1300,2,884114015,2
37,1281,5,884114194,2
37,786,3,884114232,1
37,37,3,884114233,2
37,783,2,884114233,2
37,360,5,884114275,3
37,375,0,884114275,2
37,197,5,884114471,4
37,472,3,884114471,4
37,346,5,884114505,1
37,356,3,884114506,1
37,1094,5,884114713,2
37,156,0,884114770,1
37,797,0,884114813,1
37,408,2,884114895,3
896,146,0,884119910,3
896,11,0,884119910,4
896,145,3,884119973,5
896,111,3,884120007,4
896,70,3,884120026,4
896,379,3,884120077,5
896,259,0,884120270,2
896,794,0,884120388,2
896,388,3,884120967,1
896,447,3,884121051,4
896,93,0,884121125,5
896,85,2,884121173,5
896,307,2,884121424,2
896,168,0,884121572,3
896,511,0,884121720,4
896,295,0,884121720,2
896,343,2,884121799,4
896,88,2,884121857,3
896,112,3,884121911,2
896,52,0,884121945,3
896,512,3,884121946,3
896,5,0,884122087,4
896,622,3,884122112,5
584,336,3,884124382,5
584,669,2,884124583,3
584,111,3,884125018,3
87,93,0,884125022,5
584,47,0,884125042,5
87,319,2,884125093,5
584,970,2,884125135,4
584,10,2,884125135,3
11,54,5,884125846,5
11,161,0,884125953,3
11,87,2,884125953,4
87,22,2,884126061,5
87,70,3,884126240,5
11,108,0,884126687,3
11,924,0,884127221,5
87,206,2,884127369,3
11,747,2,884127370,2
11,432,1,884127370,3
11,126,0,884127370,3
11,562,0,884127370,2
11,405,2,884127431,2
87,91,3,884127603,5
11,489,0,884127890,4
11,187,0,884128372,5
11,855,2,884128372,3
11,333,0,884128400,5
11,109,3,884128400,4
11,93,0,884128426,5
11,149,0,884128554,5
11,228,2,884128822,5
11,18,3,884128858,5
11,91,3,884128904,5
11,234,0,884129006,5
11,330,0,884129006,5
11,273,2,884129029,4
11,6,1,884129112,4
11,165,2,884129275,5
11,364,3,884129301,4
11,225,3,884129346,4
11,803,3,884129542,4
11,213,5,884129542,5
11,735,5,884129542,3
11,230,0,884129602,4
11,604,3,884129656,4
483,250,0,884129823,1
483,90,0,884129823,4
483,39,3,884129868,5
483,857,0,884129923,1
483,741,0,884129979,1
483,1099,0,884130009,1
483,669,2,884130055,1
483,9,0,884130495,5
483,167,0,884130593,2
483,378,2,884130619,4
427,800,5,884130647,3
427,600,0,884130647,2
427,129,3,884130688,5
427,233,0,884130744,5
427,96,5,884130744,5
427,39,3,884130765,3
427,108,0,884130810,2
483,185,2,884130825,5
427,669,2,884130834,2
483,213,5,884130852,3
427,1124,0,884130883,1
483,222,3,884130891,5
483,327,5,884130995,1
483,51,3,884131020,2
427,221,3,884131036,5
483,5,0,884131048,5
427,464,3,884131055,4
483,40,0,884131089,5
427,33,5,884131118,3
483,457,0,884131143,3
427,51,3,884131157,2
427,168,0,884131157,4
427,177,2,884131243,4
427,91,3,884131243,4
427,30,3,884131243,3
483,144,0,884131287,5
483,639,3,884131287,4
427,40,0,884131356,4
427,130,0,884131356,3
483,81,3,884131357,1
427,277,5,884131434,5
427,371,3,884131434,5
427,283,2,884131489,3
427,363,2,884131576,3
427,487,2,884131597,4
427,290,0,884131627,5
427,1210,2,884131627,4
483,146,0,884131690,5
483,375,0,884131690,5
427,239,2,884131712,5
483,920,0,884131738,2
483,23,0,884131738,5
427,109,3,884131771,3
427,403,1,884131799,2
427,94,0,884131822,5
427,187,0,884131868,2
427,330,0,884131950,3
427,282,2,884132100,3
427,56,1,884132184,5
427,571,0,884132230,3
427,314,2,884132315,3
427,342,2,884132341,4
427,132,3,884132342,3
427,228,2,884132366,3
427,432,1,884132367,1
427,440,3,884132403,5
427,648,2,884132484,3
427,553,5,884132515,1
427,6,1,884132515,2
427,140,0,884132515,2
427,302,0,884132540,2
427,126,0,884132540,4
427,909,2,884132540,1
427,237,0,884132619,5
427,436,3,884132619,2
427,610,3,884132643,3
427,497,3,884132755,1
427,657,2,884132840,2
427,378,2,884132898,2
427,203,1,884132898,2
427,68,3,884133046,2
427,393,3,884133064,2
427,816,1,884133104,1
427,692,0,884133161,4
427,628,3,884133194,3
427,197,5,884133194,3
427,112,3,884133223,3
427,506,1,884133224,2
427,389,0,884133253,3
427,1287,2,884133371,1
427,49,0,884133372,3
427,951,2,884133415,2
132,375,0,884148728,3
132,61,3,884148728,3
132,126,0,884149117,3
132,235,3,884149340,3
686,689,5,884153606,5
686,782,0,884153606,5
686,885,2,884153606,5
686,903,5,884153606,5
686,249,0,884153712,5
686,54,5,884153712,5
686,192,0,884153712,5
87,636,2,884182657,5
87,144,0,884182685,5
87,20,0,884182838,4
87,343,2,884182933,5
87,380,0,884182965,4
87,92,1,884182966,5
150,427,2,884196149,1
150,87,2,884196374,1
150,173,2,884196374,1
150,317,2,884196374,1
150,964,3,884196524,5
150,347,2,884196556,1
150,163,2,884196584,2
150,223,3,884196584,5
150,562,0,884196605,2
150,305,3,884196640,4
150,784,3,884196640,5
150,142,0,884196640,1
150,11,0,884196640,5
150,404,2,884196665,3
150,285,0,884196689,2
150,385,2,884196765,1
150,378,2,884196805,4
150,703,0,884196896,1
150,146,0,884196921,1
150,95,1,884196964,2
150,696,3,884196985,2
150,141,0,884196985,2
150,688,3,884197068,5
150,29,3,884197091,5
80,233,0,884204666,3
80,142,0,884204993,1
80,78,2,884205114,2
80,130,0,884205114,1
845,842,0,884205201,2
845,44,3,884205263,1
80,970,2,884205277,1
80,637,3,884205317,3
80,492,2,884205346,3
80,248,2,884205385,1
80,146,0,884206191,3
80,955,3,884206270,2
80,10,2,884206330,2
80,563,2,884206482,3
80,21,0,884206513,2
80,286,5,884206587,2
80,603,2,884206659,1
80,432,1,884206773,1
80,772,2,884206806,1
80,638,2,884206807,1
80,470,2,884206807,1
80,5,0,884207206,3
80,45,3,884207325,1
80,323,0,884207612,4
80,218,5,884207654,4
80,395,2,884207691,3
80,287,0,884207733,5
80,594,3,884207734,3
80,786,3,884207897,3
80,109,3,884208061,5
80,330,0,884208137,3
80,112,3,884208173,3
80,189,2,884208241,2
80,94,0,884208326,4
80,445,2,884208326,2
941,471,3,884219768,4
941,269,3,884219953,2
941,685,3,884219993,4
941,90,0,884220058,2
658,39,3,884238247,1
658,145,3,884238559,2
31,668,3,884238778,1
31,45,3,884238778,2
31,635,2,884238817,1
31,168,0,884238860,5
31,195,3,884238939,5
658,464,3,884239123,4
658,76,2,884239368,5
31,165,2,884239449,5
31,235,3,884239472,5
658,146,0,884239498,1
81,309,3,884287073,1
81,255,3,884287109,1
81,814,2,884287145,2
81,47,0,884287298,4
81,464,3,884287394,1
81,22,2,884287509,5
81,195,3,884287559,1
81,163,2,884287560,1
81,164,3,884287580,4
81,415,0,884287615,4
81,637,3,884287642,1
81,783,2,884287822,3
350,333,0,884289693,5
350,430,0,884289728,5
350,302,0,884289728,2
350,371,3,884289728,1
659,87,2,884289922,2
659,376,2,884290096,4
659,669,2,884290143,2
350,187,0,884290328,5
350,332,3,884290328,5
350,299,0,884290361,1
659,375,0,884290480,2
659,89,0,884290515,2
659,464,3,884290608,4
659,399,3,884290728,4
659,361,3,884290751,4
659,223,3,884290751,2
659,420,0,884291057,4
659,182,2,884291133,4
659,507,3,884291340,4
659,314,2,884291376,1
659,23,0,884291376,2
659,423,3,884291613,3
659,510,2,884291810,2
659,142,0,884292654,3
659,512,3,884293475,3
659,29,3,884293569,4
659,241,3,884293569,4
659,160,3,884293610,4
659,144,0,884293831,3
659,230,0,884293873,2
83,660,0,884304267,5
83,184,2,884304396,4
83,138,3,884304430,5
83,53,3,884304538,1
83,95,1,884304553,3
83,551,3,884304592,1
83,1011,3,884304609,1
83,505,2,884304728,2
83,544,3,884304728,1
83,32,2,884304747,3
83,219,2,884304790,3
83,337,4,884304896,2
83,400,2,884305123,2
83,408,2,884305123,2
83,109,3,884305150,4
83,149,0,884305241,5
83,154,2,884305338,3
83,1000,2,884305679,2
281,242,0,884310551,3
675,87,2,884312763,1
734,94,0,884314715,2
734,222,3,884314944,5
734,287,0,884314944,5
515,46,5,884320358,4
515,232,2,884321179,3
515,336,3,884321591,4
515,111,3,884322169,4
515,591,3,884322379,3
515,141,0,884323464,2
515,11,0,884323500,2
675,242,0,884325826,5
786,199,0,884326461,3
786,96,5,884326506,5
786,87,2,884326506,3
786,774,3,884326545,4
921,46,5,884337164,2
236,145,3,884363706,4
64,87,2,884363803,4
64,106,3,884363851,1
64,54,5,884363851,5
64,65,3,884363851,1
236,232,2,884363948,3
64,129,3,884363990,1
64,161,0,884364108,5
644,331,3,884364250,1
236,833,1,884364437,3
236,202,3,884364437,5
236,85,2,884364502,2
236,1055,3,884364502,4
236,541,2,884364502,3
236,241,3,884364502,5
236,154,2,884364502,5
64,269,3,884364525,1
236,102,4,884364538,1
236,380,0,884364538,4
236,319,2,884364538,3
236,364,3,884364570,3
236,683,3,884364694,2
236,235,3,884364764,4
236,5,0,884364812,5
236,441,0,884364931,5
236,395,2,884364999,4
236,177,2,884364999,5
236,729,0,884365075,4
236,827,2,884365284,3
236,48,3,884365325,5
236,343,2,884365406,4
236,982,3,884365485,3
236,450,2,884365519,4
236,334,3,884365580,4
236,925,4,884365617,4
236,987,2,884365654,3
236,1014,3,884365686,4
236,301,2,884365746,2
236,345,0,884365781,3
236,194,0,884365824,1
236,466,0,884365889,4
236,34,2,884365889,3
236,25,1,884365889,2
236,143,2,884365954,4
644,1068,2,884366613,2
644,116,2,884366748,2
644,121,2,884366939,2
644,809,0,884367180,2
644,702,0,884367180,1
644,719,2,884367180,2
644,831,2,884367274,1
644,473,2,884367318,1
644,901,2,884367366,3
644,701,0,884367366,1
644,149,0,884367538,5
644,55,0,884368232,3
644,531,3,884368232,3
644,20,0,884368273,4
644,29,3,884368313,4
644,256,3,884368313,4
644,27,0,884368314,5
644,94,0,884368538,5
644,319,2,884368643,4
644,524,3,884368643,1
921,637,3,884371386,2
186,299,0,884402791,3
186,332,3,884402791,4
186,148,5,884402860,4
186,327,5,884402860,4
186,890,1,884402896,4
186,333,0,884402977,5
186,51,3,884403057,5
186,186,3,884403057,5
186,154,2,884403095,4
186,86,3,884403123,5
186,672,2,884403214,1
186,202,3,884403336,5
186,571,0,884403500,3
784,161,0,884461073,1
784,669,2,884461162,1
784,842,0,884461188,1
784,611,2,884461334,4
784,783,2,884461413,3
784,23,0,884461590,1
784,81,3,884461774,4
784,184,2,884461775,3
784,66,2,884461888,4
784,378,2,884461888,4
784,126,0,884461925,3
784,78,2,884461925,2
784,174,3,884461988,1
784,341,3,884462105,5
784,489,0,884462416,2
784,167,0,884462551,1
784,880,3,884462598,3
784,483,2,884462598,2
784,1058,0,884462598,1
784,381,2,884462647,4
784,645,1,884462714,1
784,913,0,884462737,1
784,620,2,884462890,2
784,510,2,884462907,2
784,470,2,884462954,2
284,782,0,884470149,4
284,303,3,884470294,5
284,81,3,884470718,4
284,595,3,884470775,4
284,472,3,884470944,4
284,175,0,884470970,5
928,600,0,884471955,4
928,9,0,884472110,2
928,551,3,884472136,4
928,340,3,884472266,5
928,89,0,884472310,4
928,464,3,884472352,1
928,79,0,884472434,4
928,595,3,884472539,4
518,333,0,884475799,4
518,22,2,884475825,2
518,184,2,884475845,5
518,227,0,884476168,2
518,167,0,884476221,3
518,404,2,884476240,2
518,259,0,884476302,2
518,915,0,884476820,1
518,126,0,884476820,2
518,748,2,884476821,1
518,1058,0,884476887,3
518,794,0,884476904,1
518,380,0,884477677,4
518,235,3,884477868,4
518,363,2,884477914,3
518,206,2,884478086,4
518,786,3,884478135,3
518,349,0,884478358,4
518,51,3,884478792,3
133,521,2,884482684,1
675,80,2,884486658,4
675,438,0,884486732,5
675,363,2,884486856,2
675,572,3,884487052,5
675,51,3,884487112,3
675,47,0,884487279,5
675,92,1,884487374,4
675,349,0,884487491,4
877,595,3,884490987,3
877,78,2,884491767,2
877,361,3,884491927,2
877,378,2,884491966,1
877,114,3,884491966,1
877,61,3,884491993,1
877,1450,3,884492201,3
877,696,3,884492201,2
877,21,0,884492338,1
697,438,0,884493712,3
697,333,0,884493899,5
697,51,3,884493943,4
284,70,3,884494712,5
284,784,3,884494757,4
284,126,0,884494797,2
284,10,2,884494919,2
284,114,3,884494938,3
284,381,2,884495032,2
284,375,0,884495052,1
284,510,2,884495164,1
284,1054,2,884495206,3
284,32,2,884495590,5
284,88,2,884495664,4
284,333,0,884495696,2
284,92,1,884495868,4
284,725,3,884496008,5
284,1031,3,884496099,2
284,1299,2,884496156,2
284,31,2,884496367,4
284,34,2,884496500,3
284,100,2,884496524,2
284,712,3,884496671,4
284,75,0,884496759,2
234,481,0,884504132,2
234,815,0,884504132,2
83,968,3,884504973,5
227,134,0,884534472,1
227,177,2,884534695,1
227,221,3,884534735,5
227,524,3,884534735,3
227,290,0,884534808,5
227,27,0,884534968,4
227,93,0,884534992,3
227,175,0,884535084,5
227,551,3,884535157,1
227,47,0,884535374,4
233,660,0,884584271,5
233,54,5,884584386,3
233,142,0,884584790,5
233,305,3,884584817,1
233,637,3,884584817,1
233,648,2,884584817,1
233,748,2,884584886,1
233,392,3,884584906,1
233,372,3,884584981,5
233,95,1,884585039,2
233,114,3,884585070,4
233,126,0,884585105,3
233,182,2,884585168,4
233,681,2,884585195,5
233,314,2,884585220,4
233,16,2,884585220,5
233,1050,2,884585274,4
233,405,2,884585274,5
233,483,2,884585300,4
523,612,3,884594575,4
523,335,0,884594932,4
515,414,2,884626810,2
515,126,0,884627065,2
515,195,3,884627065,2
515,95,1,884627327,1
515,340,3,884627446,3
515,114,3,884627519,3
515,278,5,884627777,4
515,167,0,884628059,1
515,938,5,884628212,3
515,481,0,884628212,3
644,1199,3,884628278,1
644,177,2,884628564,1
515,175,0,884634533,5
515,543,2,884634578,4
515,29,3,884634615,3
515,277,5,884634646,3
515,218,5,884634707,4
515,380,0,884634731,3
515,687,1,884634785,4
515,104,0,884634849,2
515,221,3,884634877,2
515,636,2,884634938,5
515,125,2,884635031,1
515,692,0,884635085,3
515,102,4,884635085,2
515,315,2,884635136,2
515,257,2,884635171,5
515,461,0,884635171,4
515,803,3,884635205,1
515,323,0,884635287,3
515,615,3,884635326,3
515,583,3,884635358,2
515,505,2,884635358,2
515,168,0,884636152,3
515,187,0,884636152,4
515,75,0,884636182,4
515,786,3,884636205,4
515,377,2,884636262,1
515,349,0,884636416,1
